,coef,p-val
648200,-0.05108094442387969,0.881434185357728
648466,0.5,0.11730680301423815
648562,-0.6622226308314962,0.02641811595488698
648881,0.14083920175566783,0.6795729620552967
649330,-0.6741998624632421,0.02289949455176825
649362,-0.5142208445046514,0.10560900499736017
649624,0.5576799490129506,0.07465343840676045
653351,0.5,0.11730680301423815
653565,0.024078566516544362,0.9439779566666812
653851,-0.34810374480574197,0.2941502401949893
653856,-0.45593906915574667,0.1587061406285478
653859,-0.24776095235224116,0.4626112888849777
653867,-0.4009122018688206,0.2217164105348376
653871,-0.6605521240009524,0.02693749125662867
657380,0.297671259121896,0.37399109880577286
659438,-0.08513517400255362,0.8034544800067319
659479,-0.025463235847182464,0.9407610763330645
659482,-0.4635520172936798,0.15098569458864342
661708,0.5022883414749454,0.11537067274689115
661716,-0.675737378399486,0.022473302537593245
661722,0.12002873351689355,0.7251945190867233
661748,0.5011402523360257,0.11633945886179564
665817,0.3059038884030279,0.36026955967260144
665884,-0.052389371494559966,0.8784163364133638
665885,0.040036048673015,0.9069617936446815
665887,-0.5091331749765979,0.10970279918767387
665889,-0.7281738941904062,0.011055162846583514
665896,-0.2727017568503741,0.41718676427624424
667698,0.5,0.11730680301423815
670150,0.6095569153307367,0.04648190088891291
673408,-0.42261304399577654,0.19534701551947065
674214,0.7603557929426897,0.006597857689932879
676127,-0.5011402523360257,0.11633945886179564
680415,0.5046083923495819,0.11342886845579629
680437,0.23704991151750873,0.4827853708465555
680496,0.5011402523360257,0.11633945886179564
680641,-0.5173555097070397,0.10313686389754854
680712,-0.3801527706491932,0.24879911299671437
682059,-0.5073521163374708,0.11115986090590382
685451,-0.29732444649577383,0.3745748892784384
685461,-0.5046083923495819,0.11342886845579629
685561,-0.5022883414749454,0.11537067274689115
685684,0.48416483186574427,0.13127759355182636
689975,-0.5443310539518174,0.08341327203243712
689976,-0.6196920725974979,0.04199713417102294
689994,-0.5011402523360257,0.11633945886179564
690106,-0.44907704089613626,0.1658710994448754
690107,-0.3008655497050828,0.3686359348843963
690108,0.546230404174834,0.082127229162649
690234,-0.11588800432341995,0.7343735816970379
690235,-0.4896268182664494,0.12634498420538204
690311,-0.07290148043997553,0.8313182900693513
691239,-0.43681046537811774,0.17916860532475354
693402,-0.7181807592104981,0.012799792847835664
693728,0.5034443575988876,0.11440046794075497
695194,0.4018306731799564,0.22056009842202326
695411,0.0504608392349582,0.8828649366570609
695546,-0.7694634535802298,0.005621896128403751
695547,-0.35197011144744456,0.2884532615769361
695553,-0.30510802855858954,0.3615845556860907
695686,0.5354411710976491,0.08961013400542928
695762,-0.4552396819436926,0.1594274455600155
695763,-0.6229901519116793,0.040604885277931074
696157,-0.3054799049859588,0.360969798529601
696419,-0.13900960937138318,0.6835478086255905
699942,-0.3784238463845111,0.2511363641307765
700482,,
702162,-0.5142208445046514,0.10560900499736017
703484,0.37250700381322804,0.25922979593405565
703487,-0.06757373783994859,0.843509432369986
707164,-0.5022883414749454,0.11537067274689115
707212,0.25773071367795275,0.44418840807207416
707220,0.5142208445046514,0.10560900499736017
707334,-0.6544056751926349,0.02891056657675979
707451,-0.9065968278232491,0.00011882971670891915
707453,-0.29153584266083243,0.3843869146078035
707460,0.5022883414749454,0.11537067274689115
711270,0.5011402523360257,0.11633945886179564
711271,0.14981189778431256,0.6601869019288806
712717,0.15065440562044594,0.6583759966194177
712769,0.5069608917800194,0.11148158531428173
712790,0.0504608392349582,0.8828649366570609
712808,0.5079640961089472,0.11065780397290861
715498,0.6835859270246633,0.020385128320436187
715508,-0.5525030294007811,0.0779738566564416
716269,-0.3071878110294827,0.35815334747939476
716358,-0.597644624258534,0.05216220780666735
718460,-0.21198013454563608,0.5314812497743584
719009,0.4055687134240155,0.21589078208962884
721338,0.5011402523360257,0.11633945886179564
726026,-0.5,0.11730680301423815
726704,-0.6801594095724225,0.021278976231078786
726844,-0.5239855794480753,0.0980331174355552
726845,-0.2831149724081279,0.39888805969842167
726846,0.5200970367573583,0.10100594712361724
726848,-0.7114401775846689,0.014083580213148822
727876,0.05119796850491379,0.8811642145365223
727957,0.5,0.11730680301423815
730961,-0.5011402523360257,0.11633945886179564
730962,-0.6515884138847889,0.02984806882730928
731088,-0.5624833862511963,0.07165843361841606
731090,0.06289079285158394,0.8542507229397349
731119,-0.27029495135979437,0.421472987189521
731216,-0.5022883414749454,0.11537067274689115
731322,-0.5034443575988876,0.11440046794075497
732106,-0.06772854614785963,0.8431547466926002
732107,0.6059341616691565,0.048161919734160785
734796,-0.871559633027523,0.00047285648539373076
736822,0.11979543337621504,0.7257108427189687
736928,-0.06278395472059303,0.8544960438418001
738177,-0.5022883414749454,0.11537067274689115
738656,-0.5011402523360257,0.11633945886179564
739163,0.22986424990745863,0.49653514933240916
739165,-0.6315896235626388,0.03712588208087563
739662,0.04388283341265069,0.8980607781905044
739664,-0.2658216639493354,0.42949534743922924
739675,-0.5452497568062706,0.08278956494354821
739677,-0.21135147527014891,0.532727954467268
740819,0.1351474756798972,0.6919620249641555
741581,-0.20564056500932476,0.5441086339568703
741647,0.657674835582427,0.02784889631113698
741922,-0.6429117495374586,0.03286948257303619
741952,0.4405047764338114,0.17509757438580092
743538,0.3413361918782972,0.3042696998282295
743556,-0.48734524272803875,0.12839079425748817
743830,0.06757373783994859,0.843509432369986
743841,0.124595719801869,0.7151080914628188
745957,-0.1988043826099097,0.5578605772877536
745974,-0.5022883414749454,0.11537067274689115
745976,0.5022883414749454,0.11537067274689115
746321,-0.24346804701627744,0.4706500871378354
747122,0.33202613875521797,0.31849610888472063
747124,0.47301616487964016,0.14172116128426002
751685,0.6622226308314962,0.02641811595488698
751769,0.5034443575988876,0.11440046794075497
752182,-0.47301616487964016,0.14172116128426002
752231,-0.1284457725980754,0.7066366319325468
755775,0.13542230938044983,0.6913622135949482
755776,-0.6607158652139772,0.026886266726799814
755899,-0.26651570945619074,0.4282459020339563
756703,0.4108806791777422,0.20935679772649413
756704,-0.6801594095724225,0.021278976231078786
756907,0.06835859270246632,0.8417114996842202
756908,-0.023597772852905617,0.9450951201690889
757603,0.08703882797784891,0.7991362799442401
757613,-0.09114637709070413,0.7898361423231522
758360,-0.2809451943313383,0.4026677186999861
759159,-0.25923147366359484,0.4414454174174086
759160,-0.544713070126946,0.08315354392773515
759180,0.17932219104996414,0.597789813612597
759449,-0.5011402523360257,0.11633945886179564
759462,-0.20886224688344518,0.5376762814363221
760754,0.7526163666887502,0.007520262359729357
763741,-0.5011402523360257,0.11633945886179564
764292,0.5011402523360257,0.11633945886179564
764903,-0.4480458637812627,0.16696473977667123
765246,-0.6229901519116792,0.04060488527793115
768472,0.04485445912867284,0.8958141785547601
769904,-0.1259162260865624,0.7121992141243011
770334,-0.26940920133656165,0.4230557182066179
770554,0.055776632187580694,0.8706105498201154
771978,-0.38135638490484497,0.24717940444089737
771980,0.2719153874092831,0.41858486228935887
771982,-0.2890594098569113,0.3886236338473523
775071,-0.5046083923495819,0.11342886845579629
775630,-0.07516932167543587,0.826138889653527
775718,-0.45903832700874453,0.15553416963779143
775720,-0.3802004803055801,0.24873479426081704
776899,-0.23704991151750873,0.4827853708465555
778360,-0.32565681637809196,0.3284308603462591
778374,-0.4268641065508014,0.19041389927108734
779146,-0.2985285641868005,0.372549981456881
780566,0.17129717745688292,0.6145397042500702
781307,0.03748810380770222,0.9128627947452532
782052,-0.3949655410292376,0.2292890206272579
782436,-0.5011402523360257,0.11633945886179564
784245,-0.0797567759471935,0.815681031671994
784481,-0.5398670027680167,0.08648829580527903
785127,-0.1145285401604418,0.737394084311058
786663,0.18887015846579172,0.5780876493229514
786691,0.002422507915557546,0.9943599327860525
787350,0.6741998624632421,0.02289949455176825
787516,0.11637329713750813,0.7332961574119294
788158,0.08984657503216127,0.7927764944686643
788207,0.07786137828345885,0.8199987249966464
788220,0.5022883414749454,0.11537067274689115
788221,0.25540472211939846,0.4484554342334164
788223,0.4389630063250279,0.1767896110700116
788225,-0.5508459924104935,0.07905711999412689
788230,0.09020318601052306,0.7919695428566196
788252,-0.35925281340260184,0.27788987685107874
788436,0.45706719036591725,0.15754694290057625
789626,-0.37208907390237,0.25980700380729704
791445,-0.477158055876507,0.1377821323912742
792131,-0.33376733707597717,0.3158087008077861
793368,-0.09194621406122841,0.788028007520547
793975,-0.10529232878566533,0.7580018732143579
794230,0.08487854645248427,0.8040369874045786
795052,-0.14035327715326332,0.6806279392136338
795712,-0.15068650244248363,0.6583070394760853
795713,-0.06757373783994859,0.843509432369986
795724,0.4309707776058323,0.1857205441520986
796442,-0.198397296917074,0.5586838429133698
796446,0.180800994596661,0.5947219717940162
797685,0.337868689199743,0.30952712521720693
797822,-0.46101402466595676,0.15353288219305744
798262,0.5011402523360257,0.11633945886179564
798554,-0.25773071367795275,0.44418840807207416
798556,0.30736181102583315,0.35786704913228284
798579,0.2517221787994438,0.4552499102472335
799104,0.3712385834784761,0.2609838794430894
799638,-0.3621034121889507,0.2738149459681273
799706,0.5108094442387969,0.10834282111444837
800373,-0.5188332234393928,0.10198467052051441
800376,,
800378,-0.8038925870986302,0.0028643120406150052
800383,-0.42939926125740885,0.18750819339625244
800390,0.23830300626149528,0.4804051435823732
800394,-0.7643200701728566,0.0061589370528145285
800398,0.5022883414749454,0.11537067274689115
800399,-0.1931162057461152,0.5694076427905364
801452,0.09602531883372105,0.7788214282000564
801471,-0.7880384293992558,0.003965431455067828
802387,-0.6741998624632421,0.02289949455176825
802749,0.25773071367795275,0.44418840807207416
802756,0.5022883414749454,0.11537067274689115
803274,-0.37336432831617183,0.25804801965535074
803952,-0.5000456600156196,0.11726796775088458
803954,-0.8528028654224417,0.0008488413902346836
804299,-0.6637397522490244,0.025952595172765918
804448,-0.18671471640205795,0.5825133745838372
805039,0.06772854614785963,0.8431547466926002
805660,0.13067268567881676,0.7017501809502382
805746,0.4351941398892446,0.18096774373708854
805749,0.2502343574204106,0.4580084375524103
806210,-0.5022883414749454,0.11537067274689115
806262,0.3370848640901615,0.31072234269370264
806619,-0.4274064161552384,0.1897900500360866
806667,-0.8334762598987155,0.0014360229572673569
806671,0.4922654392469793,0.12400512524951197
807083,-0.13483997249264842,0.6926333242322503
807107,0.9094016117540328,0.00010402694515484612
807142,0.6723502022908507,0.023419778320695805
807155,-0.442287410361896,0.17315360284061218
807158,0.5046083923495819,0.11342886845579629
807159,-0.5142208445046514,0.10560900499736017
807160,,
807161,-0.10564955353502946,0.7572021129587356
807164,0.3524110503192214,0.28780746088921383
807167,-0.372507003813228,0.25922979593405576
807169,0.2703396392912165,0.4213932108284707
